bin,2010-12-28,2010-12-29,2010-12-30,2010-12-31,2011-01-01,2011-01-02,2011-01-03,2011-01-04,2011-01-05,2011-01-06,2011-01-07,2011-01-08,2011-01-09,2011-01-10,2011-01-11,2011-01-12,2011-01-13,2011-01-14,2011-01-15,2011-01-16,2011-01-17,2011-01-18,2011-01-19,2011-01-20,2011-01-21,2011-01-22,2011-01-23,2011-01-24,2011-01-25,2011-01-26,2011-01-27,2011-01-28,2011-01-29,2011-01-30
213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005559651977854796,0.005559106793684999,0.005558426143072323,0.005557551026170955,0.00555733686050934,0.005557266088091807,0.005556920274134363,0.005556756404488502,0.0055564895486181634,0.005556309712473146,0.005556146220286894,0.005556060993275655,0.005556096513562546,0.00555590394312041,0.005555830452441826,0.005555730295228685
218,0.03333153276854018,0.033331697220428246,0.03333167617041131,0.03333119685898413,0.033331335379489145,0.03333120331143786,0.03333149806818232,0.033331566477703134,0.033331500981909803,0.033331306565405484,0.03333183481138129,0.033331402937895015,0.03333154370275027,0.033331482004897627,0.033331688648015695,0.03333170469525985,0.033331716541778765,0.03333194787901194,0.03333149408239308,0.03333150674507254,0.033331561143294115,0.033331881445012354,0.033331794951118154,0.03333157653980792,0.033331638691330226,0.03333155494899435,0.03333147910642853,0.033331575581867556,0.03333165754808632,0.03333152371939341,0.0333311231991867,0.03333129373367281,0.03333141588085924,0.0333318376649995
219,0.01666666677793889,0.016666666871938796,0.016666666831604296,0.016666666783417876,0.016666666741730164,0.016666666721106504,0.016666666709878226,0.01666666668781961,0.0166666666799242,0.016666666676857914,0.016666666664718506,0.016666666657631998,0.016666666650221172,0.016666666642076555,0.01666666659894906,0.016666666593930807,0.01666666658911256,0.016666666587746345,0.016666666627358186,0.03334606964244894,0.03334361580443642,0.03334046525303097,0.03333970059480812,0.03333947350555359,0.0333382483399842,0.03333765402009677,0.03333679429971306,0.03333610165431465,0.03333549885903161,0.033335195084447065,0.03333531187089863,0.0333346281411068,0.03333435094733184,0.03333397901115995
220,0.04444319431013129,0.04444326477095481,0.04444323577177625,0.04444288662142176,0.04444297898180268,0.044442877026682606,0.04444307488655942,0.04444313121195907,0.04444307536187505,0.04444289354557899,0.044443293910479555,0.0444429694439327,0.044443070303285453,0.04444301832387173,0.04444313005202842,0.044443144112095115,0.04444315400463751,0.04444333438500225,0.04444303191583744,0.04444732897323167,0.04444654676369001,0.044445725185741206,0.04444540429467749,0.04444517719588402,0.044444825872239135,0.04444456191727172,0.05000485114490463,0.05000338667634132,0.05000239314652554,0.050001879722460986,0.0500016170990694,0.05000087688819468,0.05000040332398847,0.050000033555889674
221,0.005555555594035598,0.005555555643344742,0.005555555629590966,0.005555555608166308,0.0055555555923466815,0.005555555585113126,0.005555555584348394,0.00555555557284272,0.005555555571481968,0.00555555558459102,0.005555555573980427,0.005555555572303359,0.005555555570043619,0.005555555568924951,0.005555555585410283,0.005555555578723321,0.005555555573931862,0.005555555569335889,0.005555555559443214,0.0055555555568566825,0.005555555556720963,0.005555555556529809,0.0055555555564164,0.005555555556137704,0.005555555555908824,0.0055555555558921485,0.005555555555578282,0.00555555555559572,0.005555555555590381,0.005555555555575767,0.005555555555594471,0.0055555555555621815,0.005555555555562831,0.0055555555555609325
222,0.005555555555555556,0.0055555555555555575,0.005555555555555557,0.005555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
223,0.005555561253063121,0.005555563461706798,0.005555562291870578,0.005555561386144745,0.0055555598436812965,0.00555555917571624,0.00555555866278624,0.00555555766722087,0.005555557461593092,0.0055555582227329895,0.00555555722837955,0.01667499115441867,0.0166731588533641,0.016672385237148573,0.01667089272973883,0.01667027688050904,0.016669748099572182,0.016668975230189686,0.016669209612900058,0.01666870128646123,0.0166683254607843,0.01666783765541101,0.016667710942937734,0.016667640191485353,0.016667425601382596,0.01666733883100055,0.016667092300078262,0.016667033701040033,0.01666695654447612,0.016666906710247578,0.01666693647889115,0.016666822037636704,0.016666792665796674,0.01666674773876588
224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
225,0.005555555555570502,0.005555555555630037,0.005555555555617363,0.005555555555587772,0.005555555555576369,0.005555555555571023,0.0055555555555739395,0.0055555555555646405,0.005555555555564199,0.005555555555579435,0.00555555555557099,0.005555555555568154,0.005555555555567128,0.005555555555566526,0.005555555555602021,0.00555555555558966,0.005555555555581481,0.005555555555575006,0.00555555555555805,0.00555555555555606,0.005555555555556033,0.0055555555555559955,0.005555555555555942,0.005555555555555773,0.005555555555555669,0.0055555555555556685,0.0055555555555555575,0.005555555555555561,0.005555555555555561,0.005555555555555558,0.005555555555555562,0.005555555555555557,0.005555555555555557,0.005555555555555557
226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
230,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
240,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
242,0.011111111129567093,0.011111111159643935,0.0111111111519205,0.011111111138521946,0.011111111130005704,0.011111111126077272,0.011111111126226939,0.011111111119870953,0.011111111119228752,0.011111111127072346,0.016669903875940435,0.016670201196188054,0.0166694270640105,0.016669099718694312,0.01666849133243002,0.016668223593010817,0.016667994404339356,0.016667661547141305,0.016667742887492135,0.016667517875874907,0.01666736156738066,0.01666715838828419,0.01666710518121049,0.016667073764763007,0.016666983008349828,0.016666947166028078,0.01666683904453471,0.01666681676947903,0.016666785387206187,0.016666764525396217,0.016666777501416073,0.016666729455956226,0.016666717814209087,0.01666669965453883
243,0.04444388546324011,0.04444387558673025,0.04444387019614355,0.04444373482212968,0.04444378706339901,0.04444375092969512,0.04444383044428426,0.055563131921681747,0.05556210049939057,0.05556147785683817,0.055559132692349605,0.055559358775567974,0.05555845911009983,0.05555804316296356,0.05555740257589054,0.05555705966718145,0.055556767382521646,0.0555564085952497,0.05555636468936143,0.05555609637760157,0.055555926616796224,0.05555576388938557,0.05555567826576061,0.050000019181872635,0.049999933082416646,0.049999868804713785,0.049999771843559734,0.049999755525992326,0.049999738475541795,0.049999692764066676,0.04999959935933407,0.049999620354301846,0.049999627370238386,0.0499996994778203
244,0.022221941047557273,0.022221954010379533,0.022221934523071783,0.022221835115263978,0.022221847337387232,0.02222181289762403,0.022221858110524413,0.022221868515062984,0.02222184919867046,0.022221792648169075,0.022221900378566136,0.027781606116504563,0.027780709837013515,0.02778030868959386,0.027779579158127208,0.027779273080970963,0.02777900971890485,0.027778664598034505,0.027778719251621967,0.027778484697518088,0.027778303700796307,0.02777810973639972,0.027778030765865727,0.027777962844372266,0.02777787059777886,0.02222217982490939,0.022222093586502917,0.02222206633338118,0.022222041609396583,0.022221998961490873,0.02222192227462113,0.022221929697224394,0.02222193029356234,0.022221983605670168
245,0.05000030243438851,0.05000026770396919,0.05000012286264773,0.04999993877620662,0.04999979863787616,0.0499996618045032,0.049999657252838614,0.04999957473338482,0.049999508463529546,0.04999946562146691,0.04999956545461283,0.04999938502976512,0.04999940477503532,0.04999936052697817,0.04999946134333504,0.04999944098462957,0.04999942412601547,0.049999494986343415,0.049999268874330476,0.04999923676558064,0.04999925626027723,0.04999939207787479,0.04999935204439881,0.038887941640284994,0.03888796409743432,0.038887918866557326,0.038887793969880464,0.03888787599067364,0.03888792553468402,0.0388878349383025,0.03888762510674228,0.03888767250745889,0.038887756633420534,0.03888800927432241
246,0.022223225663861434,0.02222305083328289,0.022222933060554163,0.02222297452769016,0.0222228022748197,0.02222273503164148,0.022222604883132283,0.022222515894405884,0.022222479100262774,0.02222249058200788,0.02222238574791866,0.022222390534376673,0.02222235383154475,0.022222336427917173,0.022222327410169194,0.02222230652286356,0.022222289391533985,0.02222226931141198,0.022222257511594328,0.022222243382701786,0.022222237654863062,0.022222231374226898,0.02222222828075301,0.022222225289025187,0.02222222244647524,0.022222220376873148,0.022222220016808375,0.022222218823648297,0.02222221818047344,0.022222217750257282,0.022222215130386167,0.022222217386287955,0.02222221695940895,0.02222221776153164
247,0.005555555829657474,0.0055555560699423094,0.005555555991107456,0.0055555558900008805,0.005555555794112443,0.0055555557509794525,0.005555555736688739,0.0055555556697323505,0.005555555659902659,0.005555555727012753,0.00555555566385762,0.005555555656682277,0.005555555641735177,0.00555555563454775,0.005555555705864406,0.005555555673832571,0.005555555650373417,0.005555555626650952,0.005555555579983083,0.005555555564830076,0.005555555563750443,0.005555555562240828,0.005555555561470631,0.005555555559745912,0.005555555558192331,0.005555555558041512,0.005555555555787609,0.005555555555925224,0.005555555555871792,0.0055555555557487805,0.005555555555899738,0.005555555555625456,0.00555555555562902,0.005555555555608775
248,0.016666669703312268,0.016666670662492774,0.016666669825991492,0.016666669116962955,0.01666666820716299,0.016666667725117323,0.016666667355015208,0.016666666914641897,0.011111112464849852,0.011111113041001014,0.011111112322382969,0.011111112284364328,0.011111112090529158,0.011111112000473268,0.01111111246981043,0.01111111220045947,0.011111111996820076,0.011111111774613968,0.011111111409802445,0.0111111112458781,0.011111111227945744,0.011111111203201785,0.011111111192684153,0.011111111172661808,0.011111111151786316,0.011111111148868588,0.011111111116606466,0.01111111111869496,0.011111111117471463,0.011111111115277041,0.011111111117762916,0.01111111111283099,0.011111111112808415,0.011111111112303331
249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
260,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
267,0.005555555555570502,0.005555555555630037,0.005555555555617363,0.005555555555587772,0.005555555555576369,0.005555555555571023,0.0055555555555739395,0.0055555555555646405,0.005555555555564199,0.005555555555579435,0.00555555555557099,0.005555555555568154,0.005555555555567128,0.005555555555566526,0.005555555555602021,0.00555555555558966,0.005555555555581481,0.005555555555575006,0.00555555555555805,0.00555555555555606,0.005555555555556033,0.0055555555555559955,0.005555555555555942,0.005555555555555773,0.005555555555555669,0.0055555555555556685,0.0055555555555555575,0.005555555555555561,0.005555555555555561,0.005555555555555558,0.005555555555555562,0.005555555555555557,0.005555555555555557,0.005555555555555557
268,0.016666621487926362,0.016666610628645686,0.0166666104177275,0.016666601949450906,0.016666607695633353,0.016666605598193145,0.01666660998990673,0.016666616026635776,0.011111111155076334,0.011111111186483358,0.011111111158703191,0.011111111154973667,0.011111111148611618,0.011111111145451222,0.011111111180258232,0.011111111164875573,0.01111111115368641,0.011111111142600608,0.011111111121067095,0.01111111111468919,0.011111111114249903,0.01111111111362783,0.011111111113286758,0.011111111112588622,0.011111111112000645,0.011111111111920337,0.02223234350391285,0.022229800385584066,0.02222809962364216,0.022227443357360547,0.016671947222609222,0.016670532730379366,0.016669621573216293,0.016668517883073487
269,0.011111111020923764,0.011111110894123111,0.011111110897849712,0.0111111109191589,0.011111110945777823,0.01111111095026752,0.01111111093638832,0.011111110977966535,0.01111111096754747,0.011111110845210399,0.011111110914809295,0.011111110899179827,0.011111110901840245,0.011111110887760305,0.0055555555556093756,0.011114377688741642,0.011113910323361495,0.011113208468755308,0.02223066370213957,0.02778600990909711,0.02778361034976394,0.027781253229594068,0.02778020160893497,0.027779261896100128,0.02777808601034213,0.02777724176900268,0.02777561041977472,0.027775349157986056,0.02777499329859168,0.027774209011504424,0.027773248404451976,0.027772794677902193,0.027772947150087837,0.02777387756990887
270,0.044443625160396634,0.044443703176432814,0.044443669881985205,0.04444341256932906,0.04444345842659611,0.04444337627971813,0.044443513625362314,0.044443537636413045,0.04444349604881118,0.05000353439738268,0.05556041116148963,0.05556061362202865,0.055559290559636786,0.05555863567251194,0.05555770838605866,0.055557214431719716,0.05555679115737166,0.055556346567523854,0.05555610911617459,0.05555567532345602,0.05555543316179237,0.0555553175254467,0.055555151114239094,0.05555491352996287,0.05555479006455083,0.05555465940346445,0.055554341925946306,0.05555440037784201,0.055554412087352206,0.055554255902553806,0.05555397001644369,0.05555398377420309,0.05555407232780624,0.05555438890162404
271,0.027778374936430778,0.027778230562390555,0.027778123427332935,0.027778089442504275,0.027777963492479806,0.027777886813064628,0.027777812417556016,0.027777753515366727,0.027777709625603365,0.027777666952903533,0.02777766510970201,0.027777602909676524,0.027777591606841408,0.027777564465179084,0.027777559658832635,0.02777754664626289,0.027777535316693684,0.02777755866359118,0.02777750525299426,0.027777521961389866,0.02777752257653398,0.027777559225212592,0.027777542844773156,0.02777751469624446,0.027777528129515755,0.027777511887274748,0.027777557343101777,0.02777755140957499,0.027777559261669738,0.027777550446808533,0.027777482390578263,0.027777538967985405,0.02777754565755039,0.02777759406574087
272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
275,0.011111111111111113,0.011111111111111125,0.011111111111111122,0.011111111111111115,0.011111111111111113,0.011111111111111113,0.011111111111111113,0.011111111111111112,0.011111111111111112,0.011111111111111115,0.011111111111111115,0.011111111111111113,0.011111111111111113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
280,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
